Date,Time,ProcessName,MemoryUsage,CPU
2025-04-23,21:36:00,obs,523062 kB,23.3
2025-04-23,21:38:00,obs,270200 kB,35.1
2025-04-23,21:43:00,minecraft,1226095 kB,61.8
2025-04-23,21:44:00,gradle,527422 kB,18.5
2025-04-23,21:59:00,minecraft,1383316 kB,51.2
2025-04-23,22:14:00,obs,401467 kB,25.1
2025-04-23,22:18:00,minecraft,1592008 kB,53.0
2025-04-23,22:29:00,minecraft,1060182 kB,62.0
2025-04-23,22:40:00,obs,327491 kB,22.2
2025-04-23,22:52:00,zoom,391347 kB,15.7
2025-04-23,22:53:00,minecraft,917489 kB,66.0
2025-04-23,23:02:00,obs,370893 kB,7.8
2025-04-23,23:04:00,minecraft,1362766 kB,53.1
2025-04-23,23:18:00,postman,188892 kB,7.6
2025-04-23,23:21:00,obs,206351 kB,15.5
2025-04-23,23:29:00,obs,234817 kB,33.5
2025-04-23,23:38:00,obs,372396 kB,32.1
2025-04-23,23:48:00,android-studio,1368069 kB,31.5
2025-04-23,23:57:00,obs,315142 kB,19.1
2025-04-24,00:00:00,minecraft,1228264 kB,51.7
2025-04-24,00:11:00,minecraft,829747 kB,67.7
2025-04-24,00:21:00,csgo_linux,2034812 kB,24.8
2025-04-24,00:28:00,steam,770604 kB,34.1
2025-04-24,00:38:00,obs,508470 kB,14.9
2025-04-24,00:49:00,postman,195552 kB,4.3
2025-04-24,00:52:00,gnome-shell,187257 kB,3.1
2025-04-24,01:06:00,zoom,201140 kB,7.4
2025-04-24,01:11:00,android-studio,1745127 kB,12.2
2025-04-24,01:19:00,spotify,128267 kB,6.6
2025-04-24,01:31:00,postman,210744 kB,2.4
2025-04-24,01:40:00,android-studio,1809647 kB,37.2
2025-04-24,01:44:00,android-studio,1512947 kB,14.1
2025-04-24,01:50:00,obs,598853 kB,5.1
2025-04-24,01:59:00,minecraft,1305935 kB,24.9
2025-04-24,02:13:00,postman,277883 kB,4.9
2025-04-24,02:22:00,zoom,461147 kB,13.0
2025-04-24,02:34:00,zoom,240882 kB,4.9
2025-04-24,02:38:00,chrome,1280209 kB,9.9
2025-04-24,02:52:00,postman,301169 kB,4.8
2025-04-24,02:59:00,obs,340502 kB,11.2
2025-04-24,03:12:00,postman,310944 kB,5.1
2025-04-24,03:21:00,obs,218824 kB,8.7
2025-04-24,03:28:00,minecraft,1219763 kB,43.2
2025-04-24,03:37:00,zoom,404064 kB,18.5
2025-04-24,03:51:00,zoom,344440 kB,13.4
2025-04-24,03:59:00,obs,202059 kB,22.5
2025-04-24,04:05:00,zoom,216457 kB,18.7
2025-04-24,04:12:00,minecraft,1303063 kB,68.5
2025-04-24,04:22:00,minecraft,1440923 kB,41.2
2025-04-24,04:28:00,obs,270720 kB,9.3
2025-04-24,04:39:00,obs,497281 kB,29.6
2025-04-24,04:47:00,minecraft,1234191 kB,38.4
2025-04-24,04:51:00,firefox,660712 kB,12.7
2025-04-24,05:04:00,minecraft,951854 kB,21.3
2025-04-24,05:05:00,minecraft,915642 kB,24.9
2025-04-24,05:11:00,steam,517222 kB,31.5
2025-04-24,05:16:00,discord,374222 kB,11.1
2025-04-24,05:23:00,zoom,316177 kB,16.3
2025-04-24,05:38:00,postman,184457 kB,4.8
2025-04-24,05:48:00,postman,276220 kB,6.5
2025-04-24,05:59:00,obs,468730 kB,25.0
2025-04-24,06:09:00,obs,476072 kB,24.9
2025-04-24,06:24:00,minecraft,1229028 kB,37.3
2025-04-24,06:33:00,minecraft,1479582 kB,67.7
2025-04-24,06:46:00,firefox,412655 kB,6.6
2025-04-24,06:58:00,obs,327194 kB,19.8
2025-04-24,07:13:00,minecraft,1475286 kB,66.4
2025-04-24,07:28:00,firefox,742061 kB,9.5
2025-04-24,07:31:00,zoom,258936 kB,10.1
2025-04-24,07:36:00,postman,344096 kB,4.4
2025-04-24,07:51:00,postman,179356 kB,8.8
2025-04-24,07:58:00,android-studio,1347116 kB,16.2
2025-04-24,07:59:00,android-studio,1150126 kB,11.3
2025-04-24,08:11:00,minecraft,1168443 kB,35.5
2025-04-24,08:19:00,minecraft,1115030 kB,39.9
2025-04-24,08:24:00,postman,295370 kB,6.5
2025-04-24,08:37:00,zoom,295452 kB,10.6
2025-04-24,08:45:00,postman,231601 kB,7.2
2025-04-24,08:47:00,obs,442844 kB,21.3
2025-04-24,08:58:00,steam,291862 kB,29.6
2025-04-24,09:05:00,zoom,271734 kB,13.9
2025-04-24,09:20:00,minecraft,1408808 kB,50.7
2025-04-24,09:26:00,minecraft,1450209 kB,50.3
2025-04-24,09:27:00,android-studio,1003155 kB,25.3
2025-04-24,09:35:00,zoom,260821 kB,17.1
2025-04-24,09:44:00,obs,482067 kB,18.8
2025-04-24,09:51:00,minecraft,897953 kB,52.1
2025-04-24,09:59:00,obs,533670 kB,14.0
2025-04-24,10:00:00,minecraft,1133623 kB,24.6
2025-04-24,10:06:00,minecraft,841633 kB,55.3
2025-04-24,10:13:00,minecraft,841157 kB,43.1
2025-04-24,10:23:00,zoom,430563 kB,14.9
2025-04-24,10:31:00,obs,486841 kB,25.8
2025-04-24,10:40:00,postman,258693 kB,7.6
2025-04-24,10:45:00,obs,431665 kB,18.8
2025-04-24,10:49:00,obs,512375 kB,28.3
2025-04-24,10:51:00,obs,378589 kB,16.6
2025-04-24,11:03:00,zoom,485776 kB,9.2
2025-04-24,11:12:00,minecraft,999599 kB,26.3
2025-04-24,11:19:00,minecraft,1487337 kB,22.6
2025-04-24,11:20:00,postman,249122 kB,9.2
2025-04-24,11:34:00,minecraft,1073470 kB,23.5
2025-04-24,11:41:00,minecraft,1551613 kB,22.0
2025-04-24,11:50:00,firefox,759553 kB,3.2
2025-04-24,11:52:00,postman,319057 kB,4.9
2025-04-24,11:56:00,postman,156039 kB,6.7
2025-04-24,12:08:00,obs,383344 kB,5.5
2025-04-24,12:22:00,obs,489151 kB,15.0
2025-04-24,12:29:00,postman,207545 kB,3.6
2025-04-24,12:37:00,minecraft,1393011 kB,55.9
2025-04-24,12:45:00,obs,202637 kB,32.8
2025-04-24,12:58:00,obs,542638 kB,20.3
2025-04-24,13:06:00,postman,169311 kB,6.5
2025-04-24,13:14:00,code,327585 kB,10.7
2025-04-24,13:28:00,obs,220055 kB,6.4
2025-04-24,13:30:00,minecraft,1559618 kB,60.2
2025-04-24,13:36:00,minecraft,1091217 kB,54.0
2025-04-24,13:51:00,postman,181859 kB,8.7
2025-04-24,13:55:00,minecraft,1259160 kB,62.1
2025-04-24,13:58:00,postman,258824 kB,9.9
2025-04-24,14:11:00,firefox,965747 kB,10.1
2025-04-24,14:26:00,zoom,295183 kB,6.9
2025-04-24,14:27:00,gnome-shell,215117 kB,1.3
2025-04-24,14:29:00,postman,311169 kB,5.0
2025-04-24,14:42:00,minecraft,1464940 kB,47.5
2025-04-24,14:55:00,obs,410476 kB,31.2
2025-04-24,15:10:00,minecraft,995141 kB,60.9
2025-04-24,15:20:00,obs,537081 kB,28.0
2025-04-24,15:34:00,minecraft,1128466 kB,51.2
2025-04-24,15:35:00,chrome,1136514 kB,18.1
2025-04-24,15:38:00,postman,240517 kB,3.0
2025-04-24,15:50:00,obs,544314 kB,6.3
2025-04-24,15:55:00,minecraft,1500310 kB,61.8
2025-04-24,15:59:00,minecraft,979253 kB,54.3
2025-04-24,16:08:00,minecraft,1267241 kB,68.6
2025-04-24,16:13:00,postman,282461 kB,5.3
2025-04-24,16:18:00,obs,253609 kB,18.6
2025-04-24,16:27:00,minecraft,1054421 kB,34.5
2025-04-24,16:34:00,zoom,374844 kB,14.9
2025-04-24,16:44:00,postman,237601 kB,9.6
2025-04-24,16:52:00,postman,237035 kB,4.3
2025-04-24,17:07:00,minecraft,1300215 kB,36.8
2025-04-24,17:09:00,zoom,465365 kB,9.6
2025-04-24,17:24:00,postman,159713 kB,7.1
2025-04-24,17:36:00,minecraft,1412294 kB,44.9
2025-04-24,17:38:00,postman,314869 kB,3.7
2025-04-24,17:45:00,postman,227796 kB,3.4
2025-04-24,17:47:00,zoom,488895 kB,8.0
2025-04-24,17:57:00,postman,250307 kB,4.9
2025-04-24,18:08:00,zoom,205051 kB,18.1
2025-04-24,18:10:00,obs,513014 kB,12.8
2025-04-24,18:22:00,postman,161749 kB,10.4
2025-04-24,18:35:00,postman,266297 kB,5.4
2025-04-24,18:48:00,obs,474447 kB,11.5
2025-04-24,19:00:00,postman,255780 kB,4.6
2025-04-24,19:08:00,obs,419377 kB,13.8
2025-04-24,19:14:00,obs,209844 kB,27.7
2025-04-24,19:18:00,minecraft,1542049 kB,54.3
2025-04-24,19:23:00,obs,342400 kB,14.3
2025-04-24,19:28:00,steam,645387 kB,38.6
2025-04-24,19:37:00,postman,217731 kB,7.1
2025-04-24,19:50:00,postman,277250 kB,7.5
2025-04-24,19:55:00,minecraft,1257407 kB,53.3
2025-04-24,19:56:00,Xorg,82972 kB,1.4
2025-04-24,20:01:00,firefox,542401 kB,16.0
2025-04-24,20:11:00,zoom,271735 kB,10.8
2025-04-24,20:18:00,postman,236858 kB,7.3
2025-04-24,20:20:00,obs,353145 kB,13.2
2025-04-24,20:32:00,obs,399167 kB,40.2
2025-04-24,20:35:00,minecraft,1261755 kB,68.5
2025-04-24,20:36:00,obs,484628 kB,17.9
2025-04-24,20:49:00,minecraft,1145211 kB,72.2
2025-04-24,20:54:00,postman,327205 kB,6.5
2025-04-24,21:07:00,postman,310085 kB,10.3
2025-04-24,21:15:00,zoom,345069 kB,9.4
2025-04-24,21:24:00,minecraft,1554447 kB,45.1
2025-04-24,21:38:00,obs,461755 kB,15.7
2025-04-24,21:45:00,zoom,318451 kB,14.7
2025-04-24,21:59:00,postman,184923 kB,6.9
2025-04-24,22:14:00,android-studio,1763874 kB,25.5
2025-04-24,22:17:00,csgo_linux,2261227 kB,48.7
2025-04-24,22:29:00,chrome,920137 kB,11.8
2025-04-24,22:42:00,postman,264215 kB,11.1
2025-04-24,22:48:00,minecraft,1146093 kB,54.9
2025-04-24,22:54:00,postman,276372 kB,4.5
2025-04-24,23:02:00,zoom,320832 kB,6.8
2025-04-24,23:08:00,postman,338681 kB,3.3
2025-04-24,23:13:00,postman,329027 kB,6.5
2025-04-24,23:19:00,minecraft,1064644 kB,33.0
2025-04-24,23:26:00,obs,364651 kB,8.0
2025-04-24,23:35:00,obs,213759 kB,31.7
2025-04-24,23:46:00,minecraft,1564776 kB,26.4
2025-04-24,23:47:00,firefox,1117743 kB,2.1
2025-04-24,23:48:00,postman,169691 kB,9.8
2025-04-24,23:51:00,postman,192929 kB,8.5
2025-04-24,23:58:00,minecraft,1260219 kB,56.6
2025-04-25,00:00:00,minecraft,928094 kB,48.8
2025-04-25,00:11:00,zoom,495249 kB,13.8
2025-04-25,00:25:00,android-studio,1741052 kB,38.2
2025-04-25,00:28:00,obs,359173 kB,21.0
2025-04-25,00:34:00,zoom,402407 kB,16.1
2025-04-25,00:42:00,postman,316464 kB,2.9
2025-04-25,00:57:00,obs,532733 kB,17.4
2025-04-25,01:07:00,obs,507556 kB,29.6
2025-04-25,01:19:00,obs,259289 kB,14.1
2025-04-25,01:20:00,zoom,435403 kB,14.4
2025-04-25,01:23:00,minecraft,1146890 kB,50.9
2025-04-25,01:37:00,minecraft,1017425 kB,47.5
2025-04-25,01:51:00,minecraft,846736 kB,67.0
2025-04-25,01:52:00,postman,238608 kB,3.4
2025-04-25,02:05:00,obs,570231 kB,11.5
2025-04-25,02:10:00,chrome,1141413 kB,11.5
2025-04-25,02:20:00,postman,341878 kB,8.3
2025-04-25,02:34:00,gradle,573819 kB,23.5
2025-04-25,02:35:00,minecraft,1143818 kB,36.1
2025-04-25,02:42:00,chrome,1189372 kB,15.2
2025-04-25,02:54:00,obs,314713 kB,21.2
2025-04-25,02:57:00,postman,308085 kB,2.8
2025-04-25,03:00:00,minecraft,1007484 kB,51.2
2025-04-25,03:01:00,gnome-shell,151487 kB,2.6
2025-04-25,03:14:00,minecraft,1085860 kB,20.8
2025-04-25,03:18:00,postman,325345 kB,2.2
2025-04-25,03:33:00,zoom,486851 kB,17.5
2025-04-25,03:46:00,obs,542105 kB,21.2
2025-04-25,04:00:00,minecraft,832134 kB,21.7
2025-04-25,04:15:00,postman,297689 kB,4.4
2025-04-25,04:29:00,postman,261022 kB,7.0
2025-04-25,04:32:00,postman,158024 kB,5.9
2025-04-25,04:47:00,obs,555387 kB,16.2
2025-04-25,04:57:00,android-studio,1973601 kB,14.2
2025-04-25,05:11:00,postman,253850 kB,7.5
2025-04-25,05:12:00,obs,378662 kB,32.1
2025-04-25,05:17:00,obs,281589 kB,26.5
2025-04-25,05:23:00,minecraft,1469350 kB,64.2
2025-04-25,05:36:00,obs,450200 kB,7.8
2025-04-25,05:48:00,obs,565263 kB,15.6
2025-04-25,05:51:00,postman,173657 kB,7.5
2025-04-25,06:00:00,postman,342726 kB,7.4
2025-04-25,06:11:00,postman,276991 kB,3.6
2025-04-25,06:20:00,code,357012 kB,4.4
2025-04-25,06:32:00,emulator,2446170 kB,17.7
2025-04-25,06:38:00,gnome-shell,137257 kB,1.7
2025-04-25,06:43:00,obs,341832 kB,32.7
2025-04-25,06:57:00,steam,550502 kB,23.4
2025-04-25,07:04:00,postman,261432 kB,4.8
2025-04-25,07:10:00,zoom,322929 kB,7.3
2025-04-25,07:24:00,minecraft,1347294 kB,50.2
2025-04-25,07:35:00,postman,324928 kB,6.9
2025-04-25,07:39:00,firefox,406731 kB,10.7
2025-04-25,07:51:00,obs,355224 kB,31.0
2025-04-25,07:58:00,postman,321384 kB,6.5
2025-04-25,08:02:00,postman,305476 kB,4.3
2025-04-25,08:11:00,zoom,273928 kB,19.2
2025-04-25,08:25:00,obs,440651 kB,17.2
2025-04-25,08:31:00,postman,160163 kB,7.6
2025-04-25,08:36:00,obs,576466 kB,17.8
2025-04-25,08:51:00,obs,552998 kB,31.8
2025-04-25,08:59:00,obs,255027 kB,27.5
2025-04-25,09:09:00,chrome,1020320 kB,18.6
2025-04-25,09:12:00,zoom,390782 kB,20.0
2025-04-25,09:24:00,obs,363393 kB,28.4
2025-04-25,09:30:00,obs,510454 kB,6.1
2025-04-25,09:43:00,discord,191715 kB,10.1
2025-04-25,09:49:00,minecraft,1266411 kB,30.3
2025-04-25,10:04:00,obs,514654 kB,33.3
2025-04-25,10:18:00,emulator,1998486 kB,42.9
2025-04-25,10:28:00,postman,252561 kB,7.0
2025-04-25,10:29:00,postman,336509 kB,6.7
2025-04-25,10:30:00,postman,320400 kB,2.6
2025-04-25,10:34:00,csgo_linux,2176842 kB,34.0
2025-04-25,10:44:00,minecraft,860782 kB,50.0
2025-04-25,10:45:00,zoom,477617 kB,10.3
2025-04-25,10:57:00,zoom,446380 kB,16.2
2025-04-25,11:11:00,minecraft,1206330 kB,46.7
2025-04-25,11:14:00,obs,536521 kB,22.5
2025-04-25,11:23:00,emulator,1262233 kB,34.2
2025-04-25,11:26:00,postman,271243 kB,2.6
2025-04-25,11:27:00,obs,494833 kB,31.8
2025-04-25,11:37:00,postman,324836 kB,4.8
2025-04-25,11:40:00,postman,167463 kB,2.2
2025-04-25,11:48:00,zoom,340480 kB,7.9
2025-04-25,11:57:00,postman,331368 kB,6.9
2025-04-25,12:03:00,steam,384779 kB,18.7
2025-04-25,12:13:00,steam,381083 kB,17.4
2025-04-25,12:18:00,zoom,258551 kB,9.7
2025-04-25,12:30:00,minecraft,1249627 kB,47.5
2025-04-25,12:38:00,discord,336026 kB,7.5
2025-04-25,12:39:00,obs,381541 kB,31.8
2025-04-25,12:54:00,zoom,484943 kB,9.5
2025-04-25,13:09:00,zoom,350985 kB,18.6
2025-04-25,13:24:00,minecraft,1570918 kB,65.8
2025-04-25,13:27:00,steam,716342 kB,17.7
2025-04-25,13:32:00,postman,244609 kB,9.6
2025-04-25,13:40:00,minecraft,1492947 kB,50.8
2025-04-25,13:53:00,minecraft,1439047 kB,25.3
2025-04-25,14:01:00,postman,247731 kB,7.2
2025-04-25,14:14:00,minecraft,1507950 kB,51.4
2025-04-25,14:21:00,postman,315846 kB,9.4
2025-04-25,14:25:00,discord,172758 kB,2.6
2025-04-25,14:34:00,obs,226975 kB,18.0
2025-04-25,14:35:00,postman,277952 kB,9.9
2025-04-25,14:38:00,zoom,281848 kB,14.5
2025-04-25,14:40:00,zoom,329587 kB,9.1
2025-04-25,14:46:00,minecraft,810507 kB,53.1
2025-04-25,14:59:00,obs,306737 kB,24.4
2025-04-25,15:01:00,postman,151337 kB,6.2
2025-04-25,15:07:00,postman,156607 kB,2.5
2025-04-25,15:10:00,minecraft,883208 kB,22.7
2025-04-25,15:19:00,minecraft,1552594 kB,48.7
2025-04-25,15:32:00,minecraft,1108965 kB,47.2
2025-04-25,15:38:00,zoom,369468 kB,14.4
2025-04-25,15:39:00,postman,230043 kB,6.1
2025-04-25,15:47:00,postman,235065 kB,5.4
2025-04-25,15:57:00,code,470840 kB,3.7
2025-04-25,16:00:00,zoom,470559 kB,9.0
2025-04-25,16:01:00,postman,285593 kB,7.0
2025-04-25,16:06:00,obs,230912 kB,29.8
2025-04-25,16:13:00,minecraft,1043188 kB,37.5
2025-04-25,16:23:00,minecraft,828552 kB,42.2
2025-04-25,16:31:00,zoom,343264 kB,17.5
2025-04-25,16:33:00,postman,284746 kB,7.3
2025-04-25,16:41:00,postman,343496 kB,3.8
2025-04-25,16:49:00,zoom,248146 kB,17.4
2025-04-25,16:58:00,zoom,366121 kB,18.8
2025-04-25,17:09:00,gnome-shell,130501 kB,3.2
2025-04-25,17:11:00,obs,278157 kB,24.2
2025-04-25,17:14:00,zoom,210575 kB,17.9
2025-04-25,17:17:00,obs,284003 kB,13.9
2025-04-25,17:32:00,zoom,473029 kB,12.3
2025-04-25,17:41:00,zoom,413100 kB,4.8
2025-04-25,17:44:00,steam,314712 kB,10.9
2025-04-25,17:48:00,zoom,204983 kB,15.1
2025-04-25,18:03:00,chrome,1188952 kB,13.7
2025-04-25,18:16:00,obs,387208 kB,19.4
2025-04-25,18:30:00,zoom,285562 kB,11.8
2025-04-25,18:40:00,postman,173827 kB,6.7
2025-04-25,18:55:00,steam,531976 kB,15.4
2025-04-25,18:56:00,discord,194741 kB,13.3
2025-04-25,19:05:00,minecraft,1418678 kB,67.4
2025-04-25,19:06:00,minecraft,1137843 kB,66.5
2025-04-25,19:21:00,firefox,1166217 kB,5.0
2025-04-25,19:35:00,obs,356819 kB,31.1
2025-04-25,19:39:00,minecraft,1313153 kB,75.2
2025-04-25,19:50:00,emulator,1662180 kB,37.5
2025-04-25,20:04:00,postman,274665 kB,9.0
2025-04-25,20:18:00,obs,473089 kB,37.9
2025-04-25,20:32:00,minecraft,1134609 kB,78.5
2025-04-25,20:46:00,minecraft,1435624 kB,54.9
2025-04-25,20:48:00,zoom,305381 kB,20.0
2025-04-25,20:56:00,obs,543560 kB,40.9
2025-04-25,21:01:00,zoom,213099 kB,8.2
2025-04-25,21:10:00,postman,192639 kB,9.6
2025-04-25,21:16:00,postman,239712 kB,9.2
2025-04-25,21:19:00,obs,510337 kB,12.2
2025-04-25,21:29:00,minecraft,1324580 kB,43.8
2025-04-25,21:43:00,postman,223967 kB,10.5
2025-04-25,21:44:00,Xorg,86372 kB,2.6
2025-04-25,21:58:00,zoom,267082 kB,7.7
2025-04-25,22:00:00,minecraft,1276133 kB,37.7
2025-04-25,22:02:00,postman,348857 kB,10.7
2025-04-25,22:17:00,postman,171145 kB,7.2
2025-04-25,22:26:00,zoom,485194 kB,12.8
2025-04-25,22:33:00,zoom,425092 kB,13.3
2025-04-25,22:34:00,firefox,676978 kB,13.2
2025-04-25,22:38:00,code,391706 kB,15.4
2025-04-25,22:43:00,minecraft,884845 kB,45.5
2025-04-25,22:48:00,minecraft,1575187 kB,47.6
2025-04-25,23:00:00,zoom,212414 kB,12.6
2025-04-25,23:04:00,code,357675 kB,9.8
2025-04-25,23:13:00,postman,210817 kB,7.5
2025-04-25,23:21:00,zoom,493792 kB,8.6
2025-04-25,23:29:00,obs,562175 kB,27.7
2025-04-25,23:41:00,postman,293628 kB,4.5
2025-04-25,23:47:00,obs,446588 kB,27.7
2025-04-25,23:53:00,minecraft,1395148 kB,48.4
2025-04-26,00:00:00,postman,266885 kB,2.6
2025-04-26,00:03:00,postman,238320 kB,3.7
2025-04-26,00:04:00,postman,304209 kB,3.4
2025-04-26,00:07:00,zoom,251192 kB,17.5
2025-04-26,00:20:00,android-studio,1021511 kB,35.1
2025-04-26,00:29:00,obs,346459 kB,24.7
2025-04-26,00:36:00,obs,544610 kB,32.1
2025-04-26,00:46:00,minecraft,1053876 kB,35.5
2025-04-26,00:51:00,obs,402410 kB,13.7
2025-04-26,00:55:00,minecraft,1292602 kB,23.5
2025-04-26,01:10:00,zoom,383838 kB,14.9
2025-04-26,01:18:00,minecraft,1357293 kB,24.3
2025-04-26,01:21:00,postman,193620 kB,7.6
2025-04-26,01:25:00,obs,383238 kB,33.4
2025-04-26,01:28:00,postman,265215 kB,4.7
2025-04-26,01:30:00,obs,229278 kB,7.9
2025-04-26,01:44:00,zoom,230907 kB,4.1
2025-04-26,01:55:00,obs,592158 kB,21.1
2025-04-26,01:56:00,obs,449373 kB,20.3
2025-04-26,02:08:00,obs,574015 kB,22.4
2025-04-26,02:23:00,obs,497825 kB,29.0
2025-04-26,02:28:00,minecraft,865055 kB,45.9
2025-04-26,02:39:00,postman,254218 kB,7.0
2025-04-26,02:43:00,firefox,777139 kB,5.2
2025-04-26,02:56:00,postman,173408 kB,8.6
2025-04-26,02:58:00,obs,277855 kB,22.4
2025-04-26,02:59:00,obs,581902 kB,31.7
2025-04-26,03:06:00,obs,381917 kB,20.8
2025-04-26,03:08:00,obs,280610 kB,14.2
2025-04-26,03:19:00,code,547987 kB,12.8
2025-04-26,03:25:00,minecraft,821273 kB,28.2
2025-04-26,03:28:00,zoom,497559 kB,19.5
2025-04-26,03:39:00,minecraft,1402283 kB,20.7
2025-04-26,03:45:00,postman,173756 kB,3.6
2025-04-26,03:55:00,gnome-shell,130676 kB,4.9
2025-04-26,04:04:00,obs,335986 kB,11.0
2025-04-26,04:17:00,firefox,621384 kB,14.9
2025-04-26,04:25:00,android-studio,1963621 kB,10.2
2025-04-26,04:38:00,obs,540099 kB,23.7
2025-04-26,04:53:00,gnome-shell,195396 kB,3.5
2025-04-26,04:56:00,zoom,469595 kB,4.9
2025-04-26,05:05:00,postman,312935 kB,9.2
2025-04-26,05:20:00,zoom,350137 kB,4.2
2025-04-26,05:29:00,code,456860 kB,5.1
2025-04-26,05:34:00,minecraft,1269015 kB,42.9
2025-04-26,05:47:00,obs,331824 kB,16.9
2025-04-26,05:58:00,zoom,269410 kB,10.8
2025-04-26,05:59:00,postman,307749 kB,5.5
2025-04-26,06:11:00,zoom,424802 kB,4.4
2025-04-26,06:14:00,minecraft,1266251 kB,34.8
2025-04-26,06:29:00,postman,167282 kB,8.6
2025-04-26,06:38:00,emulator,2025585 kB,30.9
2025-04-26,06:51:00,obs,479597 kB,11.9
2025-04-26,06:55:00,code,300762 kB,11.9
2025-04-26,06:56:00,obs,553669 kB,19.9
2025-04-26,07:06:00,minecraft,1156444 kB,34.7
2025-04-26,07:14:00,obs,353564 kB,24.3
2025-04-26,07:18:00,zoom,415446 kB,9.8
2025-04-26,07:28:00,minecraft,803090 kB,32.7
2025-04-26,07:29:00,obs,552059 kB,8.7
2025-04-26,07:30:00,obs,541299 kB,6.3
2025-04-26,07:45:00,obs,350987 kB,15.8
2025-04-26,07:46:00,minecraft,844452 kB,31.4
2025-04-26,07:57:00,minecraft,1253745 kB,46.3
2025-04-26,08:06:00,postman,257429 kB,6.0
2025-04-26,08:10:00,postman,318690 kB,8.8
2025-04-26,08:18:00,postman,191894 kB,7.3
2025-04-26,08:31:00,minecraft,906205 kB,45.2
2025-04-26,08:44:00,postman,178377 kB,2.8
2025-04-26,08:48:00,minecraft,1114374 kB,38.8
2025-04-26,08:59:00,obs,435893 kB,24.8
2025-04-26,09:13:00,postman,327579 kB,8.3
2025-04-26,09:18:00,postman,295335 kB,5.1
2025-04-26,09:28:00,postman,163364 kB,6.7
2025-04-26,09:31:00,obs,206056 kB,21.7
2025-04-26,09:39:00,minecraft,1556992 kB,21.8
2025-04-26,09:42:00,csgo_linux,1543591 kB,66.2
2025-04-26,09:56:00,postman,227371 kB,9.2
2025-04-26,10:10:00,obs,403951 kB,16.1
2025-04-26,10:25:00,obs,382839 kB,6.0
2025-04-26,10:33:00,zoom,400140 kB,5.3
2025-04-26,10:38:00,postman,245207 kB,2.4
2025-04-26,10:41:00,minecraft,815657 kB,60.0
2025-04-26,10:50:00,obs,509324 kB,34.6
2025-04-26,11:03:00,zoom,294820 kB,12.4
2025-04-26,11:11:00,minecraft,1191281 kB,54.5
2025-04-26,11:19:00,minecraft,927815 kB,26.3
2025-04-26,11:29:00,postman,309580 kB,9.7
2025-04-26,11:39:00,postman,151097 kB,7.6
2025-04-26,11:41:00,postman,174662 kB,6.4
2025-04-26,11:43:00,minecraft,1554734 kB,39.9
2025-04-26,11:57:00,obs,262365 kB,14.7
2025-04-26,12:07:00,minecraft,1558416 kB,21.4
2025-04-26,12:15:00,zoom,473905 kB,14.8
2025-04-26,12:21:00,minecraft,825314 kB,46.4
2025-04-26,12:23:00,obs,257216 kB,7.2
2025-04-26,12:37:00,discord,176073 kB,8.0
2025-04-26,12:46:00,postman,282306 kB,3.9
2025-04-26,12:50:00,obs,553709 kB,6.6
2025-04-26,12:58:00,minecraft,1425389 kB,32.9
2025-04-26,13:09:00,minecraft,906980 kB,58.2
2025-04-26,13:21:00,obs,435668 kB,28.3
2025-04-26,13:28:00,zoom,241824 kB,11.9
2025-04-26,13:37:00,firefox,682916 kB,12.0
2025-04-26,13:52:00,postman,269918 kB,6.0
2025-04-26,14:03:00,minecraft,1222063 kB,62.4
2025-04-26,14:08:00,postman,191424 kB,7.8
2025-04-26,14:18:00,gradle,681949 kB,12.3
2025-04-26,14:22:00,zoom,379768 kB,6.6
2025-04-26,14:29:00,minecraft,808341 kB,64.8
2025-04-26,14:39:00,postman,210940 kB,9.8
2025-04-26,14:41:00,postman,218696 kB,3.3
2025-04-26,14:49:00,obs,526462 kB,32.1
2025-04-26,14:54:00,obs,541321 kB,17.1
2025-04-26,14:58:00,zoom,220066 kB,9.3
2025-04-26,15:00:00,minecraft,861459 kB,30.1
2025-04-26,15:05:00,postman,323620 kB,6.0
2025-04-26,15:20:00,postman,300879 kB,4.7
2025-04-26,15:22:00,postman,287399 kB,2.1
2025-04-26,15:26:00,minecraft,1478847 kB,58.1
2025-04-26,15:30:00,obs,485253 kB,11.4
2025-04-26,15:39:00,obs,424315 kB,32.0
2025-04-26,15:53:00,discord,224831 kB,6.9
2025-04-26,16:07:00,code,484872 kB,6.1
2025-04-26,16:09:00,zoom,339377 kB,16.0
2025-04-26,16:13:00,minecraft,1464195 kB,69.3
2025-04-26,16:26:00,postman,333145 kB,3.7
2025-04-26,16:27:00,postman,339074 kB,7.0
2025-04-26,16:40:00,postman,295978 kB,8.4
2025-04-26,16:49:00,obs,251274 kB,9.1
2025-04-26,16:54:00,postman,322526 kB,4.9
2025-04-26,17:08:00,zoom,223627 kB,4.7
2025-04-26,17:14:00,postman,276230 kB,9.9
2025-04-26,17:24:00,minecraft,1430102 kB,22.3
2025-04-26,17:38:00,zoom,476194 kB,5.6
2025-04-26,17:48:00,steam,346354 kB,30.4
2025-04-26,17:49:00,minecraft,1215252 kB,63.9
2025-04-26,17:57:00,csgo_linux,1545090 kB,70.8
2025-04-26,18:10:00,zoom,313321 kB,22.3
2025-04-26,18:13:00,obs,236045 kB,36.6
2025-04-26,18:23:00,postman,265291 kB,10.0
2025-04-26,18:25:00,postman,186843 kB,6.3
