Date,Time,ProcessName,MemoryUsage,CPU
2026-03-02,23:06:00,postman,172325 kB,7.5
2026-03-02,23:15:00,obs,555834 kB,5.1
2026-03-02,23:16:00,postman,206083 kB,3.7
2026-03-02,23:31:00,zoom,281532 kB,4.9
2026-03-02,23:45:00,zoom,469486 kB,11.6
2026-03-02,23:52:00,postman,335730 kB,9.2
2026-03-02,23:56:00,zoom,281078 kB,5.9
2026-03-03,00:00:00,minecraft,1127497 kB,35.1
2026-03-03,00:05:00,obs,300414 kB,11.9
2026-03-03,00:08:00,zoom,439929 kB,17.8
2026-03-03,00:22:00,zoom,328147 kB,8.0
2026-03-03,00:29:00,minecraft,1133900 kB,28.5
2026-03-03,00:42:00,minecraft,902515 kB,21.4
2026-03-03,00:49:00,obs,465650 kB,14.4
2026-03-03,00:56:00,obs,253121 kB,34.9
2026-03-03,00:59:00,obs,492440 kB,7.8
2026-03-03,01:00:00,minecraft,1426273 kB,42.0
2026-03-03,01:11:00,obs,425057 kB,19.1
2026-03-03,01:14:00,obs,280939 kB,8.6
2026-03-03,01:21:00,zoom,308002 kB,4.4
2026-03-03,01:32:00,zoom,387546 kB,16.7
2026-03-03,01:41:00,obs,348282 kB,34.5
2026-03-03,01:56:00,obs,441391 kB,17.6
2026-03-03,02:09:00,postman,227868 kB,5.7
2026-03-03,02:24:00,obs,541599 kB,26.7
2026-03-03,02:39:00,obs,390344 kB,24.8
2026-03-03,02:50:00,postman,162063 kB,8.0
2026-03-03,03:01:00,postman,190184 kB,3.4
2026-03-03,03:07:00,obs,539189 kB,25.6
2026-03-03,03:20:00,code,365191 kB,11.7
2026-03-03,03:34:00,discord,163245 kB,7.2
2026-03-03,03:37:00,minecraft,1453288 kB,51.4
2026-03-03,03:52:00,zoom,473990 kB,6.0
2026-03-03,03:59:00,minecraft,1222500 kB,41.1
2026-03-03,04:12:00,postman,287804 kB,2.1
2026-03-03,04:24:00,minecraft,1486116 kB,38.1
2026-03-03,04:36:00,obs,458265 kB,32.0
2026-03-03,04:41:00,postman,349114 kB,2.6
2026-03-03,04:46:00,zoom,310726 kB,13.1
2026-03-03,04:48:00,minecraft,1078870 kB,38.3
2026-03-03,04:59:00,minecraft,1042258 kB,32.6
2026-03-03,05:09:00,minecraft,1293339 kB,57.6
2026-03-03,05:11:00,obs,390932 kB,21.1
2026-03-03,05:17:00,obs,545656 kB,5.6
2026-03-03,05:32:00,minecraft,1028395 kB,47.6
2026-03-03,05:37:00,zoom,408489 kB,19.8
2026-03-03,05:49:00,postman,241956 kB,2.1
2026-03-03,06:03:00,zoom,398412 kB,6.2
2026-03-03,06:05:00,postman,268055 kB,9.4
2026-03-03,06:20:00,zoom,320297 kB,6.4
2026-03-03,06:28:00,minecraft,1591260 kB,64.5
2026-03-03,06:38:00,postman,262213 kB,2.4
2026-03-03,06:49:00,zoom,448549 kB,4.9
2026-03-03,06:51:00,obs,574699 kB,9.7
2026-03-03,06:59:00,obs,247033 kB,34.3
2026-03-03,07:10:00,zoom,394585 kB,11.8
2026-03-03,07:18:00,zoom,256835 kB,13.7
2026-03-03,07:29:00,zoom,258339 kB,15.0
2026-03-03,07:31:00,postman,229735 kB,8.0
2026-03-03,07:33:00,minecraft,1155681 kB,41.4
2026-03-03,07:47:00,minecraft,1034996 kB,20.5
2026-03-03,07:57:00,postman,255086 kB,8.8
2026-03-03,08:10:00,obs,457864 kB,14.9
2026-03-03,08:17:00,zoom,300504 kB,4.3
2026-03-03,08:21:00,zoom,322094 kB,16.9
2026-03-03,08:28:00,zoom,363948 kB,11.7
2026-03-03,08:33:00,postman,334914 kB,8.8
2026-03-03,08:40:00,postman,275731 kB,6.7
2026-03-03,08:48:00,postman,202710 kB,6.5
2026-03-03,08:54:00,minecraft,1392487 kB,51.2
2026-03-03,09:02:00,minecraft,1274597 kB,59.4
2026-03-03,09:09:00,obs,583214 kB,8.9
2026-03-03,09:15:00,postman,153216 kB,7.7
2026-03-03,09:27:00,postman,255604 kB,6.2
2026-03-03,09:31:00,zoom,328911 kB,14.6
2026-03-03,09:44:00,postman,234642 kB,5.9
2026-03-03,09:58:00,zoom,392374 kB,10.4
2026-03-03,10:09:00,chrome,1030661 kB,22.8
2026-03-03,10:19:00,zoom,431132 kB,6.5
2026-03-03,10:30:00,obs,358866 kB,28.4
2026-03-03,10:33:00,zoom,374312 kB,19.9
2026-03-03,10:42:00,zoom,390013 kB,4.9
2026-03-03,10:56:00,postman,154072 kB,3.5
2026-03-03,11:06:00,zoom,385585 kB,11.6
2026-03-03,11:07:00,obs,424880 kB,13.4
2026-03-03,11:15:00,zoom,278981 kB,9.3
2026-03-03,11:19:00,minecraft,1416846 kB,48.2
2026-03-03,11:30:00,obs,237093 kB,10.3
2026-03-03,11:31:00,zoom,253450 kB,17.5
2026-03-03,11:41:00,zoom,392661 kB,14.8
2026-03-03,11:48:00,obs,345831 kB,13.7
2026-03-03,11:50:00,postman,334707 kB,8.9
2026-03-03,11:51:00,minecraft,1232148 kB,44.8
2026-03-03,11:55:00,postman,266865 kB,9.0
2026-03-03,12:10:00,obs,559780 kB,34.5
2026-03-03,12:20:00,zoom,393027 kB,10.6
2026-03-03,12:23:00,minecraft,1389890 kB,58.7
2026-03-03,12:34:00,obs,475800 kB,30.7
2026-03-03,12:49:00,postman,284555 kB,6.3
2026-03-03,12:55:00,obs,572886 kB,16.8
2026-03-03,12:56:00,postman,332899 kB,9.8
2026-03-03,13:03:00,zoom,400703 kB,15.7
2026-03-03,13:08:00,zoom,254208 kB,19.2
2026-03-03,13:17:00,zoom,414020 kB,12.0
2026-03-03,13:31:00,minecraft,1044407 kB,52.2
2026-03-03,13:36:00,postman,348689 kB,3.0
2026-03-03,13:51:00,zoom,420169 kB,10.4
2026-03-03,13:56:00,obs,394453 kB,12.7
2026-03-03,14:07:00,minecraft,1296963 kB,28.9
2026-03-03,14:20:00,obs,538346 kB,12.3
2026-03-03,14:23:00,zoom,459005 kB,11.7
2026-03-03,14:32:00,postman,189385 kB,5.5
2026-03-03,14:44:00,postman,295066 kB,9.7
2026-03-03,14:57:00,postman,349129 kB,4.7
2026-03-03,15:09:00,code,325606 kB,5.3
2026-03-03,15:24:00,postman,342627 kB,3.7
2026-03-03,15:35:00,zoom,399953 kB,14.6
2026-03-03,15:43:00,postman,182005 kB,2.2
2026-03-03,15:49:00,minecraft,1423315 kB,47.1
2026-03-03,15:53:00,obs,555253 kB,21.3
2026-03-03,15:59:00,postman,171227 kB,9.4
2026-03-03,16:03:00,code,503515 kB,12.9
2026-03-03,16:13:00,obs,319777 kB,32.2
2026-03-03,16:26:00,postman,187202 kB,6.2
2026-03-03,16:34:00,minecraft,1534672 kB,40.6
2026-03-03,16:48:00,obs,371745 kB,29.4
2026-03-03,16:55:00,postman,309614 kB,6.0
2026-03-03,17:03:00,obs,358892 kB,33.4
2026-03-03,17:15:00,postman,233596 kB,8.6
2026-03-03,17:25:00,minecraft,998455 kB,52.1
2026-03-03,17:29:00,zoom,452194 kB,10.1
2026-03-03,17:33:00,zoom,351918 kB,6.0
2026-03-03,17:47:00,minecraft,1406972 kB,65.6
2026-03-03,17:54:00,postman,287183 kB,6.9
2026-03-03,18:00:00,obs,570730 kB,28.9
2026-03-03,18:08:00,obs,455217 kB,17.0
2026-03-03,18:18:00,postman,248340 kB,5.8
2026-03-03,18:33:00,minecraft,1181339 kB,52.5
2026-03-03,18:35:00,obs,460359 kB,20.8
2026-03-03,18:43:00,zoom,259163 kB,13.0
2026-03-03,18:55:00,zoom,439652 kB,18.0
2026-03-03,19:02:00,postman,272719 kB,4.6
2026-03-03,19:15:00,obs,425902 kB,31.5
2026-03-03,19:17:00,zoom,261757 kB,9.0
2026-03-03,19:26:00,postman,270969 kB,11.1
2026-03-03,19:36:00,zoom,274100 kB,15.8
2026-03-03,19:49:00,obs,561173 kB,20.3
2026-03-03,19:55:00,minecraft,1359710 kB,37.3
2026-03-03,20:10:00,postman,286871 kB,5.9
2026-03-03,20:13:00,minecraft,1167716 kB,80.4
2026-03-03,20:27:00,minecraft,1162036 kB,45.9
2026-03-03,20:31:00,postman,313902 kB,6.7
2026-03-03,20:43:00,minecraft,1192160 kB,37.7
2026-03-03,20:57:00,postman,344677 kB,8.5
2026-03-03,21:06:00,obs,203976 kB,11.9
2026-03-03,21:20:00,postman,244194 kB,11.7
2026-03-03,21:26:00,minecraft,1211769 kB,34.5
2026-03-03,21:28:00,postman,258960 kB,6.0
2026-03-03,21:43:00,minecraft,1545447 kB,47.1
2026-03-03,21:51:00,postman,330406 kB,5.8
2026-03-03,22:02:00,zoom,452129 kB,8.6
2026-03-03,22:06:00,obs,533576 kB,13.0
2026-03-03,22:16:00,zoom,301392 kB,17.5
2026-03-03,22:27:00,minecraft,1246248 kB,72.5
2026-03-03,22:39:00,minecraft,807102 kB,76.5
2026-03-03,22:51:00,zoom,445305 kB,19.8
2026-03-03,23:04:00,obs,273651 kB,7.9
2026-03-03,23:11:00,obs,594776 kB,25.2
2026-03-03,23:16:00,minecraft,1590925 kB,51.8
2026-03-03,23:22:00,postman,282269 kB,8.3
2026-03-03,23:36:00,postman,273502 kB,7.3
2026-03-03,23:39:00,zoom,335982 kB,12.4
2026-03-03,23:51:00,postman,217132 kB,8.7
2026-03-03,23:59:00,postman,293180 kB,8.1
2026-03-04,00:00:00,postman,215295 kB,3.7
2026-03-04,00:08:00,obs,407430 kB,26.4
2026-03-04,00:12:00,obs,402865 kB,11.5
2026-03-04,00:16:00,zoom,343794 kB,12.7
2026-03-04,00:26:00,obs,486115 kB,28.8
2026-03-04,00:40:00,minecraft,915285 kB,30.5
2026-03-04,00:47:00,zoom,431829 kB,18.7
2026-03-04,01:00:00,minecraft,1380268 kB,56.4
2026-03-04,01:06:00,postman,335273 kB,8.5
2026-03-04,01:21:00,postman,203480 kB,4.6
2026-03-04,01:31:00,postman,210342 kB,9.0
2026-03-04,01:38:00,minecraft,1438673 kB,23.7
2026-03-04,01:50:00,minecraft,1321595 kB,69.9
2026-03-04,01:55:00,postman,182792 kB,2.8
2026-03-04,02:05:00,obs,573783 kB,12.8
2026-03-04,02:20:00,obs,559762 kB,23.7
2026-03-04,02:32:00,obs,518813 kB,22.2
2026-03-04,02:35:00,postman,220585 kB,9.4
2026-03-04,02:38:00,zoom,207474 kB,19.8
2026-03-04,02:40:00,postman,177841 kB,9.8
2026-03-04,02:49:00,postman,185126 kB,6.0
2026-03-04,02:51:00,zoom,430119 kB,4.1
2026-03-04,03:03:00,obs,377232 kB,18.5
2026-03-04,03:09:00,postman,279973 kB,6.6
2026-03-04,03:19:00,zoom,362205 kB,18.4
2026-03-04,03:34:00,postman,287561 kB,5.8
2026-03-04,03:40:00,minecraft,1433505 kB,56.0
2026-03-04,03:42:00,minecraft,1219865 kB,67.8
2026-03-04,03:53:00,zoom,234361 kB,8.7
2026-03-04,03:56:00,minecraft,999146 kB,34.8
2026-03-04,04:11:00,minecraft,1145220 kB,65.3
2026-03-04,04:20:00,minecraft,1566693 kB,37.6
2026-03-04,04:21:00,zoom,422212 kB,5.4
2026-03-04,04:24:00,minecraft,1390330 kB,50.3
2026-03-04,04:30:00,zoom,468537 kB,12.2
2026-03-04,04:39:00,postman,332435 kB,5.2
2026-03-04,04:45:00,obs,492505 kB,28.8
2026-03-04,04:52:00,minecraft,836340 kB,35.9
2026-03-04,04:53:00,postman,244448 kB,2.2
2026-03-04,05:07:00,obs,375895 kB,11.2
2026-03-04,05:08:00,zoom,427034 kB,8.3
2026-03-04,05:13:00,obs,315897 kB,14.9
2026-03-04,05:24:00,minecraft,1216900 kB,28.9
2026-03-04,05:25:00,postman,214957 kB,3.1
2026-03-04,05:37:00,obs,225069 kB,18.0
2026-03-04,05:44:00,zoom,457602 kB,9.0
2026-03-04,05:59:00,minecraft,1455791 kB,35.3
2026-03-04,06:11:00,postman,295315 kB,2.2
2026-03-04,06:21:00,zoom,316119 kB,11.0
2026-03-04,06:26:00,postman,337855 kB,2.5
2026-03-04,06:41:00,minecraft,1541669 kB,40.7
2026-03-04,06:48:00,minecraft,1341313 kB,42.3
2026-03-04,06:54:00,postman,243215 kB,8.4
2026-03-04,07:03:00,obs,282935 kB,16.7
2026-03-04,07:04:00,zoom,280918 kB,18.5
2026-03-04,07:18:00,minecraft,943514 kB,63.4
2026-03-04,07:27:00,zoom,452085 kB,19.6
2026-03-04,07:29:00,zoom,380968 kB,18.5
2026-03-04,07:43:00,minecraft,1461927 kB,44.2
2026-03-04,07:48:00,postman,217681 kB,4.3
2026-03-04,07:56:00,minecraft,1520017 kB,62.7
2026-03-04,08:04:00,postman,346066 kB,8.3
2026-03-04,08:11:00,postman,192846 kB,6.7
2026-03-04,08:12:00,minecraft,909543 kB,37.9
2026-03-04,08:22:00,postman,314640 kB,6.7
2026-03-04,08:34:00,postman,171884 kB,4.0
2026-03-04,08:35:00,obs,251282 kB,30.3
2026-03-04,08:46:00,postman,303182 kB,6.6
2026-03-04,08:52:00,postman,201000 kB,2.3
2026-03-04,09:07:00,emulator,1502966 kB,59.0
2026-03-04,09:11:00,minecraft,1474817 kB,23.3
2026-03-04,09:14:00,zoom,209742 kB,11.1
2026-03-04,09:19:00,obs,393641 kB,18.5
2026-03-04,09:31:00,minecraft,891423 kB,21.9
2026-03-04,09:41:00,zoom,375603 kB,6.3
2026-03-04,09:48:00,zoom,322134 kB,8.9
2026-03-04,09:58:00,postman,222116 kB,5.2
2026-03-04,10:07:00,obs,362176 kB,26.1
2026-03-04,10:14:00,postman,304984 kB,7.5
2026-03-04,10:22:00,minecraft,858096 kB,59.6
2026-03-04,10:23:00,postman,210131 kB,3.7
2026-03-04,10:28:00,minecraft,1332790 kB,30.7
2026-03-04,10:41:00,zoom,356325 kB,15.4
2026-03-04,10:48:00,minecraft,1020259 kB,23.6
2026-03-04,11:01:00,postman,286691 kB,3.3
2026-03-04,11:16:00,minecraft,1252381 kB,30.3
2026-03-04,11:22:00,zoom,391743 kB,14.0
2026-03-04,11:30:00,postman,331429 kB,5.7
2026-03-04,11:41:00,postman,220814 kB,7.4
2026-03-04,11:44:00,zoom,468911 kB,4.8
2026-03-04,11:47:00,minecraft,1126386 kB,20.0
2026-03-04,11:48:00,zoom,351849 kB,8.0
2026-03-04,12:01:00,postman,198733 kB,4.7
2026-03-04,12:16:00,minecraft,1271734 kB,33.8
2026-03-04,12:29:00,zoom,237214 kB,6.8
2026-03-04,12:41:00,obs,310478 kB,21.9
2026-03-04,12:55:00,obs,283887 kB,7.9
2026-03-04,13:00:00,minecraft,1575584 kB,62.9
2026-03-04,13:14:00,postman,178754 kB,2.3
2026-03-04,13:20:00,zoom,285882 kB,10.6
2026-03-04,13:31:00,zoom,477486 kB,16.3
2026-03-04,13:44:00,obs,306417 kB,8.7
2026-03-04,13:49:00,obs,498051 kB,33.9
2026-03-04,13:58:00,minecraft,1293955 kB,46.4
2026-03-04,14:10:00,zoom,332802 kB,7.1
2026-03-04,14:22:00,postman,276841 kB,2.3
2026-03-04,14:28:00,minecraft,1501067 kB,58.2
2026-03-04,14:33:00,zoom,239976 kB,17.3
2026-03-04,14:35:00,minecraft,1520988 kB,23.2
2026-03-04,14:39:00,obs,598375 kB,9.2
2026-03-04,14:47:00,minecraft,1443088 kB,52.8
2026-03-04,14:56:00,minecraft,1549393 kB,61.3
2026-03-04,15:01:00,obs,423309 kB,26.7
2026-03-04,15:02:00,minecraft,1090675 kB,53.7
2026-03-04,15:16:00,obs,367106 kB,34.9
2026-03-04,15:31:00,postman,197732 kB,6.1
2026-03-04,15:36:00,postman,227399 kB,6.6
2026-03-04,15:49:00,csgo_linux,1930184 kB,35.3
2026-03-04,15:50:00,zoom,302177 kB,10.6
2026-03-04,15:55:00,minecraft,921810 kB,26.8
2026-03-04,16:07:00,obs,214089 kB,31.4
2026-03-04,16:20:00,zoom,257271 kB,11.9
2026-03-04,16:26:00,zoom,435080 kB,9.2
2026-03-04,16:27:00,postman,344334 kB,7.8
2026-03-04,16:28:00,zoom,471930 kB,17.0
2026-03-04,16:38:00,zoom,275457 kB,8.8
2026-03-04,16:46:00,postman,305811 kB,5.4
2026-03-04,16:57:00,postman,295582 kB,5.7
2026-03-04,17:02:00,postman,290672 kB,8.1
2026-03-04,17:08:00,obs,213188 kB,6.6
2026-03-04,17:22:00,obs,407671 kB,13.1
2026-03-04,17:23:00,minecraft,1267532 kB,66.2
2026-03-04,17:38:00,postman,243644 kB,5.2
2026-03-04,17:46:00,minecraft,1282774 kB,42.5
2026-03-04,17:48:00,minecraft,1153191 kB,33.9
2026-03-04,18:01:00,zoom,439456 kB,9.7
2026-03-04,18:16:00,postman,257345 kB,6.2
2026-03-04,18:24:00,zoom,331396 kB,10.7
2026-03-04,18:35:00,zoom,372715 kB,9.8
2026-03-04,18:45:00,minecraft,1156242 kB,55.7
2026-03-04,18:54:00,zoom,490833 kB,15.5
2026-03-04,19:05:00,zoom,272193 kB,9.3
2026-03-04,19:17:00,zoom,451868 kB,10.6
2026-03-04,19:23:00,zoom,305073 kB,18.7
2026-03-04,19:25:00,zoom,374778 kB,22.6
2026-03-04,19:32:00,obs,593143 kB,36.5
2026-03-04,19:40:00,postman,322852 kB,9.1
2026-03-04,19:54:00,minecraft,801028 kB,37.7
2026-03-04,20:01:00,minecraft,823462 kB,57.5
2026-03-04,20:02:00,postman,289208 kB,11.4
2026-03-04,20:03:00,postman,275405 kB,8.4
2026-03-04,20:11:00,minecraft,857872 kB,71.6
2026-03-04,20:20:00,postman,336053 kB,11.1
2026-03-04,20:31:00,postman,330658 kB,9.8
2026-03-04,20:45:00,obs,328689 kB,26.5
2026-03-04,20:58:00,minecraft,828716 kB,59.1
2026-03-04,21:00:00,minecraft,833101 kB,48.4
2026-03-04,21:05:00,minecraft,1346816 kB,74.3
2026-03-04,21:08:00,postman,319406 kB,11.3
2026-03-04,21:20:00,obs,331961 kB,26.9
2026-03-04,21:30:00,obs,237534 kB,28.0
2026-03-04,21:36:00,postman,241530 kB,10.6
2026-03-04,21:40:00,minecraft,887905 kB,57.7
2026-03-04,21:45:00,obs,459634 kB,19.5
2026-03-04,21:56:00,obs,227380 kB,39.1
2026-03-04,22:09:00,minecraft,871865 kB,55.3
2026-03-04,22:12:00,obs,245460 kB,24.0
2026-03-04,22:14:00,obs,342617 kB,32.9
2026-03-04,22:27:00,zoom,310783 kB,17.7
2026-03-04,22:35:00,zoom,324355 kB,22.4
2026-03-04,22:36:00,minecraft,1155715 kB,69.5
2026-03-04,22:39:00,postman,157958 kB,7.8
2026-03-04,22:54:00,minecraft,1289898 kB,79.5
2026-03-04,23:05:00,postman,175416 kB,5.6
2026-03-04,23:19:00,obs,577930 kB,21.7
2026-03-04,23:24:00,minecraft,1418601 kB,25.0
2026-03-04,23:26:00,minecraft,1236664 kB,41.2
2026-03-04,23:37:00,zoom,363330 kB,18.4
2026-03-04,23:38:00,zoom,421313 kB,7.9
2026-03-04,23:42:00,zoom,357410 kB,17.6
2026-03-04,23:56:00,minecraft,979401 kB,49.4
2026-03-05,00:00:00,obs,518236 kB,31.9
2026-03-05,00:05:00,obs,531332 kB,23.9
2026-03-05,00:09:00,obs,533603 kB,30.3
2026-03-05,00:12:00,obs,469834 kB,14.4
2026-03-05,00:16:00,postman,244553 kB,9.4
2026-03-05,00:25:00,minecraft,874183 kB,64.8
2026-03-05,00:38:00,minecraft,1083032 kB,46.3
2026-03-05,00:41:00,obs,412603 kB,9.9
2026-03-05,00:56:00,obs,522322 kB,16.6
2026-03-05,01:05:00,zoom,218029 kB,13.3
2026-03-05,01:12:00,postman,243955 kB,8.4
2026-03-05,01:19:00,minecraft,1136850 kB,41.7
2026-03-05,01:26:00,postman,191855 kB,3.9
2026-03-05,01:33:00,postman,346136 kB,6.7
2026-03-05,01:43:00,postman,177404 kB,4.0
2026-03-05,01:46:00,obs,598105 kB,30.9
2026-03-05,02:00:00,postman,317541 kB,5.5
2026-03-05,02:03:00,minecraft,1477076 kB,28.2
2026-03-05,02:09:00,zoom,234453 kB,6.5
2026-03-05,02:12:00,minecraft,812375 kB,46.8
2026-03-05,02:19:00,minecraft,1508221 kB,55.5
2026-03-05,02:30:00,zoom,416065 kB,8.6
2026-03-05,02:33:00,zoom,353083 kB,10.3
2026-03-05,02:37:00,minecraft,1359555 kB,68.8
2026-03-05,02:42:00,obs,316059 kB,20.4
2026-03-05,02:57:00,zoom,216792 kB,10.5
2026-03-05,03:08:00,minecraft,882707 kB,58.7
2026-03-05,03:13:00,minecraft,974940 kB,36.1
2026-03-05,03:23:00,minecraft,900946 kB,36.3
2026-03-05,03:25:00,zoom,465476 kB,8.4
2026-03-05,03:36:00,minecraft,929937 kB,68.5
2026-03-05,03:49:00,zoom,394947 kB,19.2
2026-03-05,03:56:00,obs,203530 kB,20.1
2026-03-05,04:04:00,zoom,407849 kB,18.4
2026-03-05,04:07:00,obs,414105 kB,17.3
2026-03-05,04:14:00,minecraft,1136246 kB,27.9
2026-03-05,04:27:00,zoom,398431 kB,10.3
2026-03-05,04:40:00,zoom,461242 kB,15.9
2026-03-05,04:54:00,postman,195208 kB,5.4
2026-03-05,05:01:00,zoom,209416 kB,6.0
2026-03-05,05:14:00,minecraft,1396075 kB,30.1
2026-03-05,05:26:00,zoom,445749 kB,11.0
2026-03-05,05:41:00,minecraft,980502 kB,40.6
2026-03-05,05:43:00,minecraft,907919 kB,25.0
2026-03-05,05:48:00,obs,395142 kB,32.6
2026-03-05,05:56:00,postman,206572 kB,9.5
2026-03-05,06:07:00,obs,526996 kB,13.1
2026-03-05,06:15:00,postman,285957 kB,2.7
2026-03-05,06:16:00,obs,457939 kB,8.3
2026-03-05,06:30:00,obs,498168 kB,11.5
2026-03-05,06:32:00,postman,150333 kB,2.9
2026-03-05,06:38:00,minecraft,1457300 kB,50.1
2026-03-05,06:47:00,obs,557336 kB,16.1
2026-03-05,06:54:00,obs,541881 kB,17.3
2026-03-05,06:56:00,zoom,404924 kB,10.7
2026-03-05,07:10:00,obs,578806 kB,19.2
2026-03-05,07:25:00,zoom,345724 kB,6.2
2026-03-05,07:29:00,minecraft,884391 kB,52.3
2026-03-05,07:43:00,minecraft,981562 kB,23.7
2026-03-05,07:56:00,minecraft,1163183 kB,68.7
2026-03-05,08:02:00,zoom,287133 kB,8.3
2026-03-05,08:10:00,minecraft,1467149 kB,40.2
2026-03-05,08:18:00,zoom,378590 kB,17.2
2026-03-05,08:26:00,minecraft,1107123 kB,35.9
2026-03-05,08:41:00,postman,292430 kB,2.9
2026-03-05,08:44:00,postman,162833 kB,5.0
2026-03-05,08:51:00,minecraft,868720 kB,27.2
2026-03-05,09:01:00,zoom,267707 kB,15.4
2026-03-05,09:15:00,minecraft,1432736 kB,43.7
2026-03-05,09:29:00,zoom,367024 kB,11.6
2026-03-05,09:44:00,minecraft,1028087 kB,51.7
2026-03-05,09:54:00,zoom,350699 kB,18.6
2026-03-05,09:59:00,zoom,487033 kB,7.1
2026-03-05,10:11:00,zoom,343659 kB,12.2
2026-03-05,10:15:00,postman,321329 kB,4.6
2026-03-05,10:20:00,postman,334756 kB,3.2
2026-03-05,10:26:00,postman,280315 kB,8.0
2026-03-05,10:39:00,obs,348890 kB,17.4
2026-03-05,10:40:00,zoom,371592 kB,5.5
2026-03-05,10:55:00,postman,245598 kB,9.0
2026-03-05,10:56:00,obs,238713 kB,11.4
2026-03-05,11:00:00,postman,249944 kB,8.5
2026-03-05,11:04:00,postman,297948 kB,5.1
2026-03-05,11:14:00,minecraft,815620 kB,69.7
2026-03-05,11:20:00,minecraft,1298736 kB,21.6
2026-03-05,11:26:00,obs,242484 kB,9.8
2026-03-05,11:39:00,minecraft,1368278 kB,56.6
2026-03-05,11:44:00,obs,593557 kB,23.8
2026-03-05,11:57:00,obs,582835 kB,6.0
2026-03-05,12:12:00,minecraft,1102106 kB,47.8
2026-03-05,12:25:00,postman,304427 kB,4.5
2026-03-05,12:27:00,obs,291254 kB,12.7
2026-03-05,12:30:00,zoom,281980 kB,8.8
2026-03-05,12:39:00,minecraft,914786 kB,62.8
2026-03-05,12:40:00,zoom,353250 kB,5.2
2026-03-05,12:55:00,obs,478348 kB,27.7
2026-03-05,13:10:00,minecraft,1447820 kB,57.6
2026-03-05,13:22:00,postman,161883 kB,7.1
2026-03-05,13:26:00,minecraft,1150992 kB,47.3
2026-03-05,13:41:00,postman,265125 kB,3.3
2026-03-05,13:44:00,minecraft,1359170 kB,45.3
2026-03-05,13:50:00,minecraft,1114039 kB,38.2
2026-03-05,14:05:00,minecraft,954131 kB,53.3
2026-03-05,14:08:00,postman,334370 kB,6.7
2026-03-05,14:23:00,zoom,223737 kB,18.8
2026-03-05,14:35:00,minecraft,1431334 kB,36.1
2026-03-05,14:44:00,obs,422076 kB,15.5
2026-03-05,14:56:00,postman,238392 kB,5.6
2026-03-05,15:05:00,postman,173641 kB,9.9
2026-03-05,15:13:00,minecraft,1417760 kB,52.3
2026-03-05,15:18:00,zoom,383296 kB,11.1
2026-03-05,15:27:00,obs,492224 kB,17.9
2026-03-05,15:39:00,minecraft,1141691 kB,34.5
2026-03-05,15:43:00,minecraft,1139611 kB,34.6
2026-03-05,15:56:00,obs,485620 kB,34.9
2026-03-05,15:58:00,postman,156588 kB,5.2
2026-03-05,16:09:00,zoom,453194 kB,12.8
2026-03-05,16:12:00,zoom,393036 kB,11.8
2026-03-05,16:24:00,postman,180639 kB,6.9
2026-03-05,16:39:00,zoom,331868 kB,4.3
2026-03-05,16:54:00,minecraft,1443901 kB,50.4
2026-03-05,17:09:00,obs,513248 kB,20.8
2026-03-05,17:21:00,postman,289286 kB,6.4
2026-03-05,17:25:00,postman,330393 kB,9.7
2026-03-05,17:37:00,minecraft,985106 kB,39.9
2026-03-05,17:44:00,zoom,473520 kB,4.6
2026-03-05,17:46:00,minecraft,1249380 kB,21.3
2026-03-05,17:52:00,zoom,313263 kB,17.1
2026-03-05,17:54:00,obs,560480 kB,33.8
2026-03-05,17:56:00,obs,565691 kB,20.9
2026-03-05,18:06:00,obs,563197 kB,17.8
2026-03-05,18:15:00,zoom,366886 kB,14.3
2026-03-05,18:22:00,zoom,295135 kB,20.3
2026-03-05,18:27:00,obs,396521 kB,36.8
2026-03-05,18:28:00,zoom,376531 kB,14.2
2026-03-05,18:29:00,zoom,474168 kB,13.8
2026-03-05,18:35:00,obs,549873 kB,27.0
2026-03-05,18:45:00,obs,582275 kB,34.7
2026-03-05,18:56:00,code,473131 kB,13.4
2026-03-05,18:59:00,minecraft,1168636 kB,63.9
2026-03-05,19:02:00,minecraft,1123672 kB,36.3
2026-03-05,19:13:00,postman,235649 kB,4.5
2026-03-05,19:18:00,postman,150499 kB,9.6
2026-03-05,19:20:00,minecraft,1508702 kB,62.8
2026-03-05,19:26:00,zoom,322992 kB,18.5
2026-03-05,19:39:00,minecraft,1414787 kB,51.7
2026-03-05,19:51:00,postman,188327 kB,10.5
2026-03-05,20:04:00,minecraft,984774 kB,53.6
2026-03-05,20:11:00,postman,284188 kB,11.2
2026-03-05,20:23:00,zoom,476115 kB,19.1
2026-03-05,20:32:00,zoom,443467 kB,11.7
2026-03-05,20:45:00,minecraft,1330017 kB,80.8
2026-03-05,20:46:00,minecraft,1389532 kB,37.4
2026-03-05,20:50:00,minecraft,1483704 kB,80.8
2026-03-05,20:58:00,obs,541409 kB,34.9
2026-03-05,21:08:00,postman,260864 kB,3.8
2026-03-05,21:18:00,minecraft,1531347 kB,57.8
2026-03-05,21:31:00,obs,352363 kB,37.8
2026-03-05,21:44:00,obs,556593 kB,21.8
2026-03-05,21:53:00,minecraft,913507 kB,62.9
2026-03-05,22:08:00,obs,269189 kB,11.1
2026-03-05,22:19:00,obs,330043 kB,11.9
